"ID","Sales"
304646,69
304647,65
304648,65
304649,65
304650,65
304651,67
304652,105
304653,105
304654,109
304655,109
304656,109
304657,66
304658,65
304659,72
304660,65
304661,65
304662,65
304663,65
304664,65
304665,68
304666,108
304667,108
304668,110
304669,120
304670,120
305553,133
305554,125
305555,115
305556,115
305557,70
305558,69
305559,73
305560,70
305561,69
305562,69
305563,69
305564,69
305565,72
305566,103
305567,99
305568,99
305569,99
305570,101
305571,66
305572,65
305573,66
305574,66
305575,66
305576,66
305577,66
305578,65
305579,69
305580,98
305581,98
305582,100
305583,108
305584,108
305585,70
305586,65
305587,73
305588,70
305589,67
305590,67
305591,67
305592,67
305593,69
305594,96
305595,96
305596,100
305597,100
305598,100
305599,67
305600,66
305601,73
305602,66
305603,66
305604,66
305605,66
305606,66
305607,69
305608,99
305609,99
305610,101
305611,109
305612,109
306495,281
306496,280
306497,170
306498,271
306499,221
306500,218
306501,228
306502,217
306503,214
306504,214
306505,214
306506,214
306507,224
306508,238
306509,230
306510,230
306511,230
306512,233
306513,207
306514,202
306515,208
306516,208
306517,208
306518,208
306519,208
306520,208
306521,221
306522,233
306523,233
306524,238
306525,257
306526,257
306527,225
306528,208
306529,235
306530,224
306531,213
306532,213
306533,213
306534,213
306535,220
306536,230
306537,230
306538,239
306539,239
306540,239
306541,214
306542,210
306543,236
306544,211
306545,211
306546,211
306547,211
306548,211
306549,223
306550,237
306551,237
306552,241
306553,261
306554,261
307437,149
307438,148
307439,137
307440,137
307441,93
307442,93
307443,97
307444,93
307445,90
307446,90
307447,90
307448,90
307449,94
307450,119
307451,115
307452,115
307453,115
307454,117
307455,87
307456,85
307457,88
307458,88
307459,88
307460,88
307461,88
307462,88
307463,93
307464,117
307465,117
307466,119
307467,129
307468,129
307469,94
307470,88
307471,99
307472,94
307473,90
307474,90
307475,90
307476,90
307477,93
307478,115
307479,115
307480,120
307481,120
307482,120
307483,91
307484,89
307485,99
307486,89
307487,89
307488,89
307489,89
307490,89
307491,94
307492,119
307493,119
307494,121
307495,133
307496,133
308379,142
308380,132
308381,86
308382,123
308383,81
308384,81
308385,84
308386,81
308387,79
308388,79
308389,79
308390,79
308391,82
308392,108
308393,105
308394,105
308395,105
308396,106
308397,76
308398,74
308399,77
308400,77
308401,77
308402,77
308403,77
308404,76
308405,81
308406,106
308407,106
308408,108
308409,117
308410,117
308411,82
308412,76
308413,86
308414,82
308415,78
308416,78
308417,78
308418,78
308419,80
308420,104
308421,104
308422,108
308423,108
308424,108
308425,79
308426,78
308427,86
308428,77
308429,77
308430,77
308431,77
308432,77
308433,81
308434,107
308435,107
308436,109
308437,120
308438,120
309321,120
309322,112
309323,67
309324,101
309325,66
309326,66
309327,69
309328,66
309329,65
309330,65
309331,65
309332,65
309333,68
309334,90
309335,87
309336,87
309337,87
309338,88
309339,63
309340,61
309341,63
309342,63
309343,63
309344,63
309345,63
309346,62
309347,65
309348,86
309349,86
309350,88
309351,95
309352,95
309353,66
309354,62
309355,70
309356,66
309357,63
309358,63
309359,63
309360,63
309361,65
309362,85
309363,85
309364,88
309365,88
309366,88
309367,63
309368,62
309369,69
309370,62
309371,62
309372,62
309373,62
309374,62
309375,66
309376,87
309377,87
309378,88
309379,95
309380,95
310263,114
310264,102
310265,94
310266,94
310267,60
310268,60
310269,63
310270,61
310271,60
310272,60
310273,60
310274,60
310275,63
310276,83
310277,80
310278,80
310279,80
310280,82
310281,58
310282,56
310283,58
310284,58
310285,58
310286,58
310287,58
310288,56
310289,60
310290,79
310291,79
310292,81
310293,88
310294,88
310295,61
310296,56
310297,64
310298,61
310299,58
310300,58
310301,58
310302,58
310303,60
310304,78
310305,78
310306,81
310307,81
310308,81
310309,58
310310,57
310311,64
310312,57
310313,57
310314,57
310315,57
310316,57
310317,61
310318,80
310319,80
310320,81
310321,88
310322,88
311205,304
311206,304
311207,295
311208,295
311209,221
311210,220
311211,231
311212,220
311213,217
311214,218
311215,218
311216,218
311217,227
311218,263
311219,254
311220,254
311221,254
311222,257
311223,210
311224,205
311225,211
311226,211
311227,211
311228,212
311229,212
311230,216
311231,230
311232,263
311233,263
311234,268
311235,290
311236,290
311237,233
311238,216
311239,244
311240,233
311241,221
311242,221
311243,221
311244,221
311245,228
311246,259
311247,259
311248,270
311249,270
311250,270
311251,223
311252,218
311253,244
311254,219
311255,219
311256,219
311257,219
311258,219
311259,232
311260,267
311261,267
311262,270
311263,294
311264,294
312147,201
312148,210
312149,208
312150,207
312151,157
312152,156
312153,163
312154,155
312155,153
312156,153
312157,153
312158,153
312159,160
312160,185
312161,179
312162,179
312163,179
312164,181
312165,148
312166,145
312167,149
312168,149
312169,149
312170,149
312171,149
312172,149
312173,158
312174,181
312175,181
312176,185
312177,200
312178,200
312179,160
312180,149
312181,168
312182,161
312183,153
312184,153
312185,153
312186,153
312187,157
312188,178
312189,178
312190,186
312191,186
312192,186
312193,153
312194,151
312195,168
312196,151
312197,151
312198,151
312199,151
312200,151
312201,159
312202,184
312203,184
312204,186
312205,203
312206,203
313089,162
313090,162
313091,156
313092,155
313093,98
313094,98
313095,102
313096,98
313097,95
313098,95
313099,95
313100,95
313101,99
313102,132
313103,127
313104,127
313105,127
313106,129
313107,92
313108,90
313109,92
313110,92
313111,92
313112,92
313113,92
313114,93
313115,99
313116,130
313117,130
313118,133
313119,145
313120,145
313121,101
313122,93
313123,105
313124,100
313125,95
313126,95
313127,95
313128,95
313129,98
313130,128
313131,128
313132,134
313133,134
313134,134
313135,96
313136,94
313137,105
313138,94
313139,94
313140,94
313141,94
313142,94
313143,100
313144,133
313145,133
313146,135
313147,150
313148,150
314031,157
314032,151
314033,83
314034,141
314035,90
314036,90
314037,94
314038,90
314039,88
314040,88
314041,88
314042,88
314043,92
314044,125
314045,120
314046,120
314047,120
314048,122
314049,85
314050,83
314051,86
314052,86
314053,86
314054,86
314055,86
314056,86
314057,91
314058,123
314059,123
314060,125
314061,136
314062,136
314063,93
314064,86
314065,96
314066,92
314067,88
314068,88
314069,88
314070,88
314071,91
314072,121
314073,121
314074,126
314075,126
314076,126
314077,88
314078,87
314079,96
314080,87
314081,87
314082,87
314083,87
314084,87
314085,92
314086,125
314087,125
314088,127
314089,139
314090,139
314973,149
314974,149
314975,103
314976,141
314977,95
314978,95
314979,98
314980,94
314981,92
314982,92
314983,92
314984,92
314985,96
314986,123
314987,119
314988,119
314989,119
314990,121
314991,89
314992,87
314993,89
314994,89
314995,89
314996,89
314997,89
314998,90
314999,96
315000,122
315001,122
315002,124
315003,135
315004,135
315005,97
315006,90
315007,102
315008,97
315009,92
315010,92
315011,92
315012,92
315013,95
315014,120
315015,120
315016,125
315017,125
315018,125
315019,93
315020,91
315021,102
315022,91
315023,91
315024,91
315025,91
315026,91
315027,96
315028,124
315029,124
315030,126
315031,138
315032,138
315915,153
315916,143
315917,130
315918,130
315919,83
315920,82
315921,86
315922,82
315923,81
315924,81
315925,81
315926,81
315927,85
315928,116
315929,111
315930,111
315931,111
315932,113
315933,78
315934,76
315935,78
315936,78
315937,78
315938,78
315939,78
315940,79
315941,84
315942,114
315943,114
315944,117
315945,127
315946,127
315947,85
315948,79
315949,89
315950,85
315951,80
315952,80
315953,80
315954,81
315955,84
315956,112
315957,112
315958,117
315959,117
315960,117
315961,81
315962,80
315963,90
315964,80
315965,80
315966,80
315967,80
315968,80
315969,85
315970,115
315971,115
315972,117
315973,128
315974,128
316857,111
316858,102
316859,97
316860,97
316861,47
316862,47
316863,49
316864,47
316865,45
316866,45
316867,45
316868,45
316869,48
316870,86
316871,83
316872,83
316873,83
316874,85
316875,44
316876,43
316877,44
316878,44
316879,44
316880,44
316881,44
316882,44
316883,47
316884,84
316885,84
316886,86
316887,93
316888,93
316889,48
316890,44
316891,50
316892,48
316893,45
316894,45
316895,45
316896,45
316897,47
316898,83
316899,83
316900,86
316901,86
316902,86
316903,46
316904,45
316905,50
316906,45
316907,45
316908,45
316909,45
316910,45
316911,47
316912,85
316913,85
316914,86
316915,94
316916,94
317799,195
317800,202
317801,199
317802,198
317803,116
317804,115
317805,120
317806,114
317807,111
317808,111
317809,111
317810,111
317811,116
317812,175
317813,169
317814,169
317815,169
317816,171
317817,107
317818,105
317819,108
317820,108
317821,108
317822,108
317823,108
317824,109
317825,116
317826,172
317827,172
317828,176
317829,189
317830,189
317831,117
317832,109
317833,123
317834,117
317835,111
317836,111
317837,111
317838,111
317839,115
317840,170
317841,170
317842,177
317843,177
317844,177
317845,112
317846,110
317847,123
317848,111
317849,111
317850,111
317851,111
317852,111
317853,117
317854,175
317855,175
317856,178
317857,195
317858,195
318557,145
318558,139
318559,79
318560,131
318561,89
318562,88
318563,92
318564,88
318565,85
318566,85
318567,85
318568,85
318569,89
318570,114
318571,110
318572,110
318573,110
318574,112
318575,82
318576,80
318577,82
318578,82
318579,82
318580,82
318581,83
318582,83
318583,89
318584,113
318585,113
318586,115
318587,125
318588,125
318589,90
318590,83
318591,94
318592,90
318593,85
318594,85
318595,85
318596,85
318597,88
318598,111
318599,111
318600,115
318601,115
318602,115
318603,86
318604,84
318605,94
318606,84
318607,84
318608,84
318609,84
318610,84
318611,89
318612,114
318613,114
318614,116
318615,128
318616,128
319315,141
319316,148
319317,99
319318,139
319319,98
319320,98
319321,102
319322,97
319323,95
319324,95
319325,95
319326,95
319327,99
319328,121
319329,117
319330,117
319331,117
319332,119
319333,91
319334,89
319335,92
319336,92
319337,92
319338,92
319339,92
319340,93
319341,98
319342,120
319343,120
319344,122
319345,132
319346,132
319347,100
319348,93
319349,105
319350,100
319351,95
319352,95
319353,95
319354,95
319355,98
319356,118
319357,119
319358,123
319359,123
319360,123
319361,96
319362,94
319363,104
319364,94
319365,94
319366,94
319367,94
319368,94
319369,100
319370,122
319371,122
319372,124
319373,135
319374,135
320257,150
320258,147
320259,141
320260,140
320261,95
320262,95
320263,100
320264,95
320265,93
320266,93
320267,93
320268,93
320269,97
320270,124
320271,120
320272,120
320273,120
320274,122
320275,90
320276,87
320277,90
320278,90
320279,90
320280,90
320281,90
320282,90
320283,96
320284,122
320285,122
320286,124
320287,135
320288,135
320289,97
320290,90
320291,102
320292,97
320293,92
320294,92
320295,92
320296,92
320297,95
320298,119
320299,119
320300,124
320301,124
320302,124
320303,93
320304,91
320305,101
320306,91
320307,91
320308,91
320309,91
320310,91
320311,96
320312,123
320313,123
320314,124
320315,137
320316,137
321199,212
321200,209
321201,145
321202,199
321203,134
321204,134
321205,141
321206,135
321207,133
321208,133
321209,133
321210,133
321211,139
321212,179
321213,173
321214,173
321215,173
321216,175
321217,129
321218,126
321219,129
321220,129
321221,129
321222,129
321223,129
321224,132
321225,140
321226,179
321227,179
321228,183
321229,199
321230,199
321231,142
321232,132
321233,149
321234,142
321235,135
321236,135
321237,135
321238,135
321239,140
321240,176
321241,176
321242,184
321243,184
321244,184
321245,136
321246,134
321247,149
321248,134
321249,134
321250,134
321251,134
321252,134
321253,142
321254,182
321255,182
321256,184
321257,201
321258,201
322141,165
322142,156
322143,122
322144,147
322145,103
322146,102
322147,107
322148,102
322149,99
322150,99
322151,99
322152,99
322153,104
322154,128
322155,123
322156,123
322157,123
322158,125
322159,95
322160,93
322161,96
322162,96
322163,96
322164,96
322165,96
322166,96
322167,102
322168,125
322169,125
322170,128
322171,138
322172,138
322173,104
322174,96
322175,108
322176,103
322177,98
322178,98
322179,98
322180,98
322181,101
322182,123
322183,123
322184,128
322185,128
322186,128
322187,99
322188,97
322189,108
322190,97
322191,97
322192,97
322193,98
322194,98
322195,103
322196,127
322197,127
322198,129
322199,142
322200,142
323083,161
323084,149
323085,101
323086,139
323087,88
323088,88
323089,93
323090,89
323091,88
323092,88
323093,88
323094,88
323095,92
323096,126
323097,121
323098,121
323099,121
323100,123
323101,84
323102,82
323103,85
323104,85
323105,85
323106,85
323107,85
323108,85
323109,90
323110,123
323111,123
323112,126
323113,136
323114,136
323115,91
323116,85
323117,96
323118,91
323119,87
323120,87
323121,87
323122,87
323123,89
323124,121
323125,121
323126,126
323127,126
323128,126
323129,87
323130,85
323131,95
323132,86
323133,86
323134,86
323135,86
323136,86
323137,91
323138,124
323139,124
323140,127
323141,137
323142,137
324025,121
324026,112
324027,104
324028,106
324029,65
324030,64
324031,68
324032,64
324033,63
324034,63
324035,63
324036,63
324037,66
324038,94
324039,91
324040,91
324041,91
324042,93
324043,60
324044,59
324045,61
324046,61
324047,61
324048,61
324049,61
324050,59
324051,62
324052,89
324053,89
324054,91
324055,98
324056,98
324057,63
324058,59
324059,66
324060,63
324061,60
324062,60
324063,60
324064,60
324065,62
324066,88
324067,88
324068,91
324069,91
324070,91
324071,60
324072,59
324073,66
324074,60
324075,60
324076,60
324077,60
324078,60
324079,63
324080,90
324081,90
324082,91
324083,100
324084,100
324967,153
324968,146
324969,97
324970,135
324971,93
324972,92
324973,96
324974,92
324975,89
324976,89
324977,89
324978,90
324979,94
324980,119
324981,115
324982,115
324983,115
324984,116
324985,87
324986,84
324987,87
324988,87
324989,87
324990,87
324991,87
324992,89
324993,94
324994,119
324995,119
324996,121
324997,132
324998,132
324999,96
325000,89
325001,100
325002,96
325003,91
325004,91
325005,91
325006,91
325007,94
325008,117
325009,117
325010,122
325011,122
325012,122
325013,91
325014,90
325015,100
325016,90
325017,90
325018,90
325019,90
325020,90
325021,95
325022,120
325023,120
325024,122
325025,135
325026,135
325909,207
325910,197
325911,148
325912,187
325913,122
325914,121
325915,126
325916,120
325917,117
325918,117
325919,117
325920,117
325921,123
325922,165
325923,160
325924,160
325925,160
325926,162
325927,114
325928,111
325929,114
325930,114
325931,114
325932,114
325933,114
325934,117
325935,124
325936,165
325937,165
325938,168
325939,181
325940,181
325941,125
325942,116
325943,132
325944,125
325945,119
325946,119
325947,119
325948,119
325949,123
325950,163
325951,163
325952,169
325953,169
325954,169
325955,120
325956,118
325957,132
325958,118
325959,118
325960,118
325961,118
325962,118
325963,125
325964,167
325965,167
325966,170
325967,186
325968,186
326851,153
326852,146
326853,115
326854,132
326855,93
326856,93
326857,98
326858,93
326859,90
326860,90
326861,91
326862,91
326863,95
326864,117
326865,113
326866,113
326867,113
326868,115
326869,88
326870,86
326871,88
326872,88
326873,88
326874,88
326875,89
326876,89
326877,94
326878,115
326879,115
326880,118
326881,128
326882,128
326883,96
326884,89
326885,100
326886,96
326887,91
326888,91
326889,91
326890,92
326891,94
326892,114
326893,114
326894,119
326895,119
326896,119
326897,92
326898,90
326899,100
326900,90
326901,90
326902,90
326903,90
326904,90
326905,95
326906,117
326907,117
326908,119
326909,131
326910,131
327793,165
327794,152
327795,136
327796,135
327797,83
327798,83
327799,87
327800,83
327801,82
327802,82
327803,82
327804,82
327805,86
327806,120
327807,115
327808,115
327809,115
327810,117
327811,79
327812,77
327813,79
327814,79
327815,79
327816,79
327817,79
327818,80
327819,85
327820,117
327821,117
327822,120
327823,129
327824,129
327825,86
327826,80
327827,90
327828,86
327829,81
327830,81
327831,81
327832,81
327833,84
327834,116
327835,116
327836,120
327837,120
327838,120
327839,82
327840,80
327841,90
327842,80
327843,80
327844,80
327845,80
327846,80
327847,85
327848,120
327849,120
327850,121
327851,131
327852,131
328735,129
328736,137
328737,123
328738,123
328739,85
328740,84
328741,88
328742,84
328743,81
328744,81
328745,81
328746,81
328747,85
328748,106
328749,103
328750,103
328751,103
328752,105
328753,79
328754,77
328755,79
328756,79
328757,79
328758,79
328759,79
328760,80
328761,84
328762,105
328763,105
328764,107
328765,116
328766,116
328767,86
328768,80
328769,89
328770,86
328771,82
328772,82
328773,82
328774,82
328775,84
328776,104
328777,104
328778,108
328779,108
328780,108
328781,82
328782,81
328783,90
328784,81
328785,81
328786,81
328787,81
328788,81
328789,86
328790,107
328791,107
328792,109
328793,119
328794,119
329677,163
329678,154
329679,145
329680,145
329681,100
329682,100
329683,105
329684,101
329685,99
329686,99
329687,99
329688,99
329689,103
329690,129
329691,125
329692,125
329693,125
329694,127
329695,95
329696,93
329697,96
329698,96
329699,96
329700,96
329701,96
329702,96
329703,102
329704,127
329705,127
329706,129
329707,140
329708,140
329709,103
329710,96
329711,108
329712,103
329713,98
329714,98
329715,98
329716,98
329717,101
329718,125
329719,125
329720,130
329721,130
329722,130
329723,99
329724,97
329725,107
329726,97
329727,97
329728,97
329729,97
329730,97
329731,102
329732,128
329733,128
329734,130
329735,143
329736,143
330619,173
330620,162
330621,101
330622,155
330623,94
330624,93
330625,97
330626,93
330627,91
330628,91
330629,91
330630,91
330631,95
330632,135
330633,131
330634,131
330635,131
330636,132
330637,88
330638,86
330639,88
330640,88
330641,88
330642,88
330643,88
330644,89
330645,94
330646,132
330647,132
330648,135
330649,146
330650,146
330651,95
330652,89
330653,100
330654,95
330655,91
330656,91
330657,91
330658,91
330659,93
330660,131
330661,131
330662,136
330663,136
330664,136
330665,91
330666,90
330667,99
330668,90
330669,90
330670,90
330671,90
330672,90
330673,94
330674,135
330675,135
330676,137
330677,150
330678,150
331377,153
331378,146
331379,94
331380,140
331381,80
331382,80
331383,84
331384,80
331385,78
331386,78
331387,78
331388,78
331389,81
331390,122
331391,118
331392,118
331393,118
331394,119
331395,75
331396,73
331397,75
331398,75
331399,75
331400,75
331401,75
331402,75
331403,80
331404,120
331405,120
331406,122
331407,132
331408,132
331409,82
331410,76
331411,86
331412,82
331413,78
331414,78
331415,78
331416,78
331417,80
331418,118
331419,118
331420,122
331421,122
331422,122
331423,78
331424,77
331425,86
331426,77
331427,77
331428,77
331429,77
331430,77
331431,81
331432,121
331433,121
331434,123
331435,135
331436,135
332135,171
332136,169
332137,119
332138,178
332139,126
332140,125
332141,129
332142,122
332143,119
332144,119
332145,119
332146,119
332147,124
332148,152
332149,147
332150,147
332151,147
332152,149
332153,115
332154,112
332155,116
332156,116
332157,116
332158,116
332159,116
332160,117
332161,124
332162,150
332163,150
332164,153
332165,165
332166,165
332167,126
332168,117
332169,131
332170,126
332171,120
332172,120
332173,120
332174,120
332175,123
332176,148
332177,148
332178,154
332179,154
332180,154
332181,121
332182,119
332183,132
332184,118
332185,119
332186,119
332187,119
332188,119
332189,126
332190,152
332191,152
332192,155
332193,171
332194,171
333077,218
333078,232
333079,178
333080,225
333081,155
333082,154
333083,161
333084,154
333085,150
333086,150
333087,150
333088,150
333089,157
333090,197
333091,190
333092,190
333093,190
333094,193
333095,145
333096,142
333097,146
333098,146
333099,146
333100,146
333101,146
333102,147
333103,155
333104,194
333105,194
333106,198
333107,213
333108,213
333109,157
333110,147
333111,164
333112,157
333113,150
333114,150
333115,150
333116,150
333117,154
333118,191
333119,191
333120,198
333121,198
333122,198
333123,151
333124,148
333125,164
333126,148
333127,148
333128,148
333129,148
333130,148
333131,156
333132,197
333133,197
333134,201
333135,219
333136,219
334019,143
334020,137
334021,86
334022,131
334023,77
334024,77
334025,81
334026,78
334027,76
334028,76
334029,76
334030,76
334031,79
334032,113
334033,109
334034,109
334035,109
334036,110
334037,73
334038,71
334039,73
334040,73
334041,73
334042,73
334043,73
334044,73
334045,78
334046,110
334047,110
334048,113
334049,122
334050,122
334051,79
334052,73
334053,83
334054,79
334055,75
334056,75
334057,75
334058,75
334059,77
334060,109
334061,109
334062,113
334063,113
334064,113
334065,75
334066,74
334067,82
334068,74
334069,73
334070,73
334071,73
334072,73
334073,78
334074,112
334075,112
334076,114
334077,125
334078,125
334961,105
334962,98
334963,67
334964,87
334965,56
334966,55
334967,58
334968,55
334969,54
334970,54
334971,54
334972,54
334973,56
334974,77
334975,74
334976,74
334977,74
334978,75
334979,52
334980,51
334981,52
334982,52
334983,52
334984,52
334985,52
334986,52
334987,55
334988,75
334989,75
334990,77
334991,83
334992,83
334993,56
334994,52
334995,59
334996,56
334997,53
334998,53
334999,53
335000,53
335001,55
335002,74
335003,74
335004,77
335005,77
335006,77
335007,54
335008,53
335009,59
335010,53
335011,53
335012,53
335013,53
335014,53
335015,56
335016,76
335017,76
335018,77
335019,85
335020,85
335903,249
335904,243
335905,130
335906,232
335907,157
335908,157
335909,165
335910,159
335911,157
335912,157
335913,157
335914,157
335915,164
335916,207
335917,200
335918,200
335919,200
335920,203
335921,151
335922,148
335923,152
335924,152
335925,152
335926,152
335927,152
335928,152
335929,161
335930,203
335931,203
335932,207
335933,224
335934,224
335935,163
335936,152
335937,171
335938,163
335939,155
335940,155
335941,155
335942,155
335943,160
335944,200
335945,200
335946,208
335947,208
335948,208
335949,156
335950,153
335951,170
335952,153
335953,153
335954,153
335955,153
335956,153
335957,162
335958,205
335959,205
335960,209
335961,227
335962,227
336845,140
336846,134
336847,125
336848,125
336849,83
336850,83
336851,87
336852,83
336853,81
336854,81
336855,81
336856,81
336857,84
336858,109
336859,105
336860,105
336861,105
336862,107
336863,78
336864,76
336865,78
336866,78
336867,79
336868,79
336869,79
336870,79
336871,84
336872,107
336873,107
336874,109
336875,118
336876,118
336877,85
336878,79
336879,89
336880,85
336881,80
336882,80
336883,80
336884,80
336885,83
336886,105
336887,105
336888,110
336889,110
336890,110
336891,81
336892,79
336893,89
336894,79
336895,79
336896,79
336897,79
336898,79
336899,84
336900,108
336901,108
336902,110
336903,121
336904,121
337787,154
337788,150
337789,143
337790,143
337791,97
337792,96
337793,101
337794,97
337795,95
337796,95
337797,95
337798,95
337799,100
337800,126
337801,122
337802,122
337803,122
337804,124
337805,92
337806,90
337807,92
337808,92
337809,92
337810,92
337811,92
337812,93
337813,99
337814,124
337815,124
337816,127
337817,138
337818,138
337819,100
337820,93
337821,105
337822,100
337823,95
337824,95
337825,95
337826,95
337827,98
337828,122
337829,122
337830,127
337831,127
337832,127
337833,95
337834,93
337835,105
337836,94
337837,94
337838,94
337839,94
337840,94
337841,99
337842,126
337843,126
337844,128
337845,139
337846,139
338729,111
338730,101
338731,93
338732,93
338733,46
338734,46
338735,48
338736,46
338737,45
338738,45
338739,45
338740,45
338741,46
338742,81
338743,79
338744,79
338745,79
338746,80
338747,43
338748,42
338749,43
338750,43
338751,43
338752,43
338753,43
338754,43
338755,46
338756,80
338757,80
338758,82
338759,89
338760,89
338761,46
338762,43
338763,49
338764,47
338765,44
338766,44
338767,44
338768,44
338769,46
338770,79
338771,79
338772,82
338773,82
338774,82
338775,45
338776,44
338777,49
338778,44
338779,44
338780,44
338781,44
338782,44
338783,47
338784,81
338785,81
338786,83
338787,91
338788,91
339487,153
339488,145
339489,85
339490,136
339491,90
339492,89
339493,93
339494,90
339495,87
339496,87
339497,87
339498,87
339499,90
339500,119
339501,115
339502,115
339503,115
339504,117
339505,84
339506,82
339507,85
339508,85
339509,85
339510,85
339511,85
339512,85
339513,90
339514,117
339515,117
339516,120
339517,130
339518,130
339519,91
339520,85
339521,95
339522,91
339523,87
339524,87
339525,87
339526,87
339527,89
339528,115
339529,115
339530,120
339531,120
339532,120
339533,87
339534,86
339535,95
339536,86
339537,86
339538,86
339539,86
339540,86
339541,90
339542,119
339543,119
339544,120
339545,133
339546,133
340429,194
340430,185
340431,117
340432,172
340433,117
340434,117
340435,122
340436,117
340437,115
340438,115
340439,115
340440,115
340441,120
340442,153
340443,148
340444,148
340445,148
340446,150
340447,111
340448,108
340449,112
340450,112
340451,112
340452,112
340453,112
340454,112
340455,118
340456,150
340457,150
340458,153
340459,166
340460,166
340461,120
340462,112
340463,126
340464,120
340465,114
340466,114
340467,114
340468,114
340469,118
340470,147
340471,147
340472,153
340473,153
340474,153
340475,115
340476,113
340477,125
340478,113
340479,113
340480,113
340481,113
340482,113
340483,119
340484,152
340485,152
340486,155
340487,168
340488,168
341371,168
341372,164
341373,157
341374,157
341375,91
341376,90
341377,94
341378,90
341379,87
341380,87
341381,87
341382,87
341383,91
341384,137
341385,132
341386,132
341387,132
341388,134
341389,84
341390,82
341391,84
341392,84
341393,84
341394,85
341395,85
341396,85
341397,90
341398,134
341399,135
341400,137
341401,149
341402,149
341403,91
341404,85
341405,96
341406,92
341407,87
341408,87
341409,87
341410,87
341411,90
341412,133
341413,133
341414,138
341415,138
341416,138
341417,87
341418,86
341419,96
341420,86
341421,86
341422,86
341423,86
341424,86
341425,91
341426,137
341427,137
341428,139
341429,153
341430,153
342313,155
342314,151
342315,102
342316,146
342317,86
342318,86
342319,90
342320,87
342321,84
342322,84
342323,84
342324,84
342325,88
342326,129
342327,124
342328,124
342329,124
342330,126
342331,81
342332,79
342333,82
342334,82
342335,82
342336,82
342337,82
342338,82
342339,87
342340,127
342341,127
342342,129
342343,140
342344,140
342345,88
342346,82
342347,93
342348,88
342349,84
342350,84
342351,84
342352,84
342353,86
342354,125
342355,125
342356,130
342357,130
342358,130
342359,84
342360,83
342361,93
342362,83
342363,83
342364,83
342365,83
342366,83
342367,88
342368,128
342369,128
342370,130
342371,143
342372,143
343255,88
343256,81
343257,64
343258,81
343259,51
343260,51
343261,53
343262,51
343263,50
343264,50
343265,50
343266,50
343267,52
343268,70
343269,68
343270,68
343271,68
343272,69
343273,48
343274,47
343275,48
343276,48
343277,48
343278,48
343279,48
343280,48
343281,51
343282,68
343283,68
343284,70
343285,76
343286,76
343287,52
343288,48
343289,54
343290,52
343291,49
343292,49
343293,49
343294,49
343295,51
343296,67
343297,67
343298,70
343299,71
343300,71
343301,49
343302,48
343303,54
343304,49
343305,49
343306,49
343307,49
343308,49
343309,51
343310,70
343311,70
343312,71
343313,78
343314,78
344013,122
344014,112
344015,66
344016,104
344017,68
344018,68
344019,70
344020,67
344021,65
344022,65
344023,65
344024,65
344025,68
344026,92
344027,89
344028,89
344029,89
344030,90
344031,63
344032,61
344033,63
344034,63
344035,63
344036,63
344037,64
344038,64
344039,68
344040,91
344041,91
344042,93
344043,100
344044,100
344045,68
344046,64
344047,72
344048,69
344049,65
344050,65
344051,65
344052,65
344053,67
344054,89
344055,89
344056,93
344057,93
344058,93
344059,65
344060,64
344061,71
344062,64
344063,64
344064,64
344065,64
344066,64
344067,68
344068,92
344069,92
344070,93
344071,102
344072,102
344955,175
344956,165
344957,105
344958,153
344959,100
344960,100
344961,104
344962,100
344963,97
344964,97
344965,97
344966,97
344967,101
344968,132
344969,128
344970,128
344971,128
344972,130
344973,93
344974,91
344975,93
344976,93
344977,93
344978,93
344979,93
344980,94
344981,100
344982,130
344983,130
344984,133
344985,144
344986,144
344987,102
344988,94
344989,107
344990,102
344991,96
344992,96
344993,96
344994,96
344995,99
344996,128
344997,128
344998,133
344999,133
345000,133
345001,97
345002,95
345003,106
345004,95
345005,95
345006,95
345007,95
345008,95
345009,101
345010,132
345011,132
345012,134
345013,147
345014,147
345897,194
345898,191
345899,186
345900,186
345901,129
345902,129
345903,135
345904,130
345905,128
345906,128
345907,128
345908,128
345909,134
345910,166
345911,160
345912,160
345913,160
345914,162
345915,124
345916,120
345917,124
345918,124
345919,124
345920,124
345921,124
345922,125
345923,132
345924,163
345925,163
345926,166
345927,180
345928,180
345929,134
345930,125
345931,140
345932,134
345933,127
345934,127
345935,127
345936,127
345937,131
345938,160
345939,160
345940,166
345941,166
345942,166
345943,128
345944,126
345945,140
345946,126
345947,126
345948,126
345949,126
345950,126
345951,133
345952,164
345953,164
345954,167
345955,181
345956,181
346655,115
346656,116
346657,80
346658,108
346659,78
346660,77
346661,80
346662,77
346663,75
346664,75
346665,75
346666,75
346667,78
346668,93
346669,89
346670,89
346671,89
346672,91
346673,73
346674,72
346675,73
346676,73
346677,73
346678,73
346679,73
346680,74
346681,78
346682,91
346683,91
346684,93
346685,101
346686,101
346687,79
346688,74
346689,82
346690,79
346691,76
346692,76
346693,76
346694,76
346695,78
346696,90
346697,90
346698,94
346699,94
346700,94
346701,76
346702,75
346703,82
346704,75
346705,75
346706,75
346707,75
346708,75
346709,78
346710,92
346711,92
346712,94
346713,104
346714,104
347597,203
347598,204
347599,136
347600,193
347601,127
347602,127
347603,134
347604,128
347605,126
347606,126
347607,126
347608,126
347609,132
